MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,MP_Mode,Length,Width,Draft,Cargo,TransceiverClass,VesselID
565516000,2025-08-11T16:34:12,18.2444242906048,-64.97847710736339,0,0,2.2468962165424093,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:12,18.256529581489794,-64.98124990251058,0,0,-1.9477921333605885,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:12,18.232766389952598,-64.98224464156732,0,0,2.077858325609822,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:12,18.25815697568853,-64.97736385542541,0,0,-1.8473717382463712,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:12,18.244424321553,-64.97847712646671,0,0,2.24683065856968,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:13,18.25652200466131,-64.98125296235509,0,0,-1.9483980970182337,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:13,18.232773429509884,-64.98224894715155,0,0,2.0703676516060288,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:13,18.258149154919316,-64.97736604006589,0,0,-1.837258509069787,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:13,18.244424385556975,-64.97847712494624,0,0,2.2467157379721385,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:13,18.25651062527396,-64.9812576072278,0,0,-1.9485623870694628,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:13,18.23278406932972,-64.98225527276793,0,0,2.0676758077764004,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:13,18.25813732298435,-64.97736948116147,0,0,-1.831467964186677,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:13,18.24442436059248,-64.97847724541558,0,0,2.246848579947948,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:14,18.256503015365666,-64.98126082580305,0,0,-1.9484074626471164,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:14,18.232791258104093,-64.98225931720178,0,0,2.0671327090463234,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:14,18.258129399139023,-64.97737181369055,0,0,-1.8259625985414012,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:14,18.244424304059898,-64.97847733701798,0,0,2.247016875463555,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:14,18.25649170986201,-64.98126544634714,0,0,-1.9478952157983118,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:14,18.23280198443705,-64.98226542671742,0,0,2.0685808980790497,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:14,18.258117630654954,-64.97737497395642,0,0,-1.8247213872774946,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:14,18.244424331544593,-64.97847731032932,0,0,2.2469073120644762,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:15,18.256484068306982,-64.98126869990004,0,0,-1.9472671559796582,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:15,18.23280907969481,-64.98226958778159,0,0,2.0722502315975153,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:15,18.258109723692566,-64.9773771634428,0,0,-1.8263138804419055,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:15,18.244424384513657,-64.97847724082932,0,0,2.2466935121802076,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:15,18.256472667433485,-64.98127350967933,0,0,-1.946984531538633,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:15,18.232819831358036,-64.98227571722416,0,0,2.0749277912074438,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:15,18.258097850261013,-64.9773803414983,0,0,-1.8287932963555185,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:15,18.244424350345952,-64.97847725366684,0,0,2.2467498315161314,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:16,18.256465143065064,-64.98127658126211,0,0,-1.947029318733926,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:16,18.232827058871077,-64.98227975242372,0,0,2.0783756116321346,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:16,18.258089968405578,-64.97738233134585,0,0,-1.8330981849363548,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:16,18.244424295833078,-64.97847729475879,0,0,2.2468696954764207,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:16,18.25645369959222,-64.98128140969379,0,0,-1.9474924909752598,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:16,18.232837785165643,-64.98228599976336,0,0,2.0800444289741415,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:16,18.25807806786205,-64.97738559719971,0,0,-1.8358328134266961,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:16,18.244424325353616,-64.97847724306281,0,0,2.2467362549685377,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:17,18.256446120537465,-64.9812844674584,0,0,-1.9482680185454195,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:17,18.232844885336092,-64.98229022150454,0,0,2.0814742246467763,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:17,18.25807018252248,-64.9773877081621,0,0,-1.8385221370411977,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:17,18.24442437749106,-64.97847719941622,0,0,2.246570420738852,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:18,18.25643473421109,-64.98128909719563,0,0,-1.9487183565674056,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:18,18.232855637298837,-64.98229636132969,0,0,2.0817807443707124,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:18,18.258058347556382,-64.97739089429798,0,0,-1.8393478307599451,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:18,18.24442435090643,-64.97847730904867,0,0,2.246743745920959,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:18,18.256427126743837,-64.98129227712465,0,0,-1.9489976438076804,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:18,18.232862823504526,-64.98230042019725,0,0,2.0813670707358995,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:18,18.25805040198603,-64.9773932000963,0,0,-1.839560966648681,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:18,18.244424305859663,-64.97847742855839,0,0,2.247010378896948,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:19,18.256415815613877,-64.98129684664286,0,0,-1.9486568220151916,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:19,18.232873471702,-64.98230669005206,0,0,2.080599857186589,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:19,18.258038611093117,-64.9773964232416,0,0,-1.8390945348190213,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:19,18.244424339103876,-64.97847745994282,0,0,2.246939373129197,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:19,18.25640816889819,-64.98130008406616,0,0,-1.9479756074006713,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:19,18.23288055394108,-64.98231086785498,0,0,2.0789301206850497,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:19,18.25803072791987,-64.97739860637674,0,0,-1.8381744685439536,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:19,18.244424385926905,-64.97847742882968,0,0,2.2467826016427086,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:20,18.25639677845016,-64.98130487436117,0,0,-1.9474176389837263,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:20,18.232891288677184,-64.98231698599818,0,0,2.0776036434080867,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:20,18.258018848586797,-64.97740199035935,0,0,-1.8375710493884847,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:20,18.24442435455596,-64.97847749190777,0,0,2.2468577238419787,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:20,18.256389250017822,-64.98130796974061,0,0,-1.9468439385667977,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:20,18.23289843932765,-64.98232113941775,0,0,2.0757631448926266,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:20,18.258011007585637,-64.97740406589614,0,0,-1.8365358370594522,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:20,18.24442430875527,-64.9784775487135,0,0,2.2469566239395213,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:21,18.256377801622058,-64.98131284370031,0,0,-1.9469299012569483,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:21,18.232909064964808,-64.98232757043303,0,0,2.074917192265743,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:21,18.257999169085515,-64.97740737797811,0,0,-1.835954394320409,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:21,18.24442433509541,-64.9784774684756,0,0,2.246803899693579,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:21,18.256370226957763,-64.98131591896002,0,0,-1.9474730613056606,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:21,18.232916174837275,-64.98233178538075,0,0,2.0744825929046855,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:21,18.257991267345602,-64.97740962092297,0,0,-1.8350657150472498,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:21,18.24442437577547,-64.97847737900167,0,0,2.24656159424748,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:22,18.256358835465132,-64.98132057330793,0,0,-1.9480714232717988,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:22,18.232926936154154,-64.98233793380732,0,0,2.0748170684778153,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:22,18.257979485740368,-64.97741282791895,0,0,-1.83442189765013,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:22,18.24442434451555,-64.97847742210934,0,0,2.246673658120205,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:23,18.25635122673688,-64.98132373553554,0,0,-1.9488842287302155,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:23,18.232934078855585,-64.98234209687743,0,0,2.0760693887797226,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:23,18.257971570522063,-64.97741514790992,0,0,-1.8340164258052074,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:23,18.244424304611027,-64.97847751341133,0,0,2.2469098691500826,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:23,18.256339908836132,-64.98132825955986,0,0,-1.9489931100952558,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:23,18.23294472424055,-64.98234839633824,0,0,2.07716530952503,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:23,18.25795975441378,-64.97741850804367,0,0,-1.8340098546093277,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:23,18.244424338578924,-64.97847752927804,0,0,2.246839948107708,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:24,18.25633225989969,-64.98133146722957,0,0,-1.9488017618143878,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:24,18.232951865549115,-64.98235246228955,0,0,2.0785883911336414,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:24,18.25795188986149,-64.97742066668557,0,0,-1.8345895348839327,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:24,18.24442438156556,-64.97847751254552,0,0,2.2467288688217457,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:24,18.256320878138478,-64.9813362086048,0,0,-1.9483145291120598,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:24,18.232962621609463,-64.98235851708766,0,0,2.0790666974636407,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:24,18.25793999961203,-64.97742410790087,0,0,-1.8354480618047306,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:24,18.24442435522943,-64.97847763665564,0,0,2.246866220036275,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:25,18.25631334249104,-64.98133930822975,0,0,-1.9474348272837987,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:25,18.232969734866106,-64.98236271596532,0,0,2.078991274579633,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:25,18.257932146087075,-64.97742623304565,0,0,-1.8368342125014059,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:25,18.24442431802777,-64.97847774276521,0,0,2.247028812434595,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:25,18.256301892321062,-64.98134421005416,0,0,-1.947134504534442,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:25,18.232980376153694,-64.98236908254006,0,0,2.0784933868132986,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:25,18.257920334379563,-64.97742943985979,0,0,-1.8376612733413586,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:25,18.244424346516357,-64.97847771118506,0,0,2.2469157054036737,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:26,18.25629432588597,-64.98134730747941,0,0,-1.947071572216679,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:26,18.232987526573304,-64.98237321639809,0,0,2.077409849540282,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:26,18.257912403450806,-64.97743170521606,0,0,-1.8383738319561143,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:26,18.244424381599618,-64.97847762895357,0,0,2.2467053893616877,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:27,18.25628293038465,-64.98135201422247,0,0,-1.9474524520851728,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:27,18.23299825201454,-64.98237945839509,0,0,2.076779236945604,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:27,18.25790062481145,-64.97743487643446,0,0,-1.8381576889141376,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:27,18.244424347513156,-64.97847764649298,0,0,2.2467671835265306,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:27,18.256275319826702,-64.98135518503886,0,0,-1.948336289783807,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:27,18.23300534534603,-64.98238373612345,0,0,2.0763586907027096,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:27,18.25789274130263,-64.97743711685277,0,0,-1.8373010651254782,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:27,18.244424308958877,-64.97847769931023,0,0,2.246881140910231,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:28,18.256263997980327,-64.98135969777282,0,0,-1.9487608450769338,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:28,18.233016010136076,-64.98239002173189,0,0,2.076498276696216,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:28,18.25788089730614,-64.97744057363853,0,0,-1.8364929851300371,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:28,18.24442433856978,-64.97847764258123,0,0,2.246742768908935,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:28,18.25625634948566,-64.98136288240109,0,0,-1.9491481891627271,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:28,18.233023174783522,-64.98239405836522,0,0,2.0770607509743213,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:28,18.257873050673773,-64.97744274277039,0,0,-1.835233839094183,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:28,18.244424376357614,-64.978477589489,0,0,2.2465829574499745,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:29,18.25624497428136,-64.98136756121559,0,0,-1.948957923791532,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:29,18.23303387554615,-64.98240022229209,0,0,2.0774254313629736,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:29,18.257861188820588,-64.97744622657753,0,0,-1.8348748646596205,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:29,18.24442435033925,-64.97847770503527,0,0,2.2467632506482533,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:29,18.256237429413755,-64.98137064583698,0,0,-1.9482141690117492,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:29,18.23304096122979,-64.98240444863119,0,0,2.0776758255223955,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:29,18.257853315188342,-64.97744847972027,0,0,-1.8349896855827514,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:29,18.244424317810406,-64.97847783345668,0,0,2.247022052846406,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:30,18.25622597949932,-64.98137554306169,0,0,-1.9477669966558036,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:30,18.23305165336072,-64.98241066879977,0,0,2.0775292136562906,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:30,18.257841537068145,-64.97745169011628,0,0,-1.8354652125794362,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:30,18.244424350652018,-64.97847785851198,0,0,2.246947293600906,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:31,18.25621842223908,-64.9813786499727,0,0,-1.947180034828122,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:31,18.23305881894617,-64.9824147639294,0,0,2.07696618874953,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:31,18.257833605010788,-64.9774539778142,0,0,-1.836629831006178,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:31,18.24442438647552,-64.97847782018627,0,0,2.246795094603413,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:31,18.256207022660316,-64.98138341200334,0,0,-1.9472006648468543,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:31,18.233069489919224,-64.98242112200228,0,0,2.076600779042427,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:31,18.257821805671732,-64.97745719308844,0,0,-1.8372071826575809,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:31,18.244424355930533,-64.97847788914221,0,0,2.2468744719515157,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:32,18.25619941065565,-64.98138660740018,0,0,-1.9477695280532215,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:32,18.23307658020075,-64.98242541192609,0,0,2.076358000671781,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:32,18.257813949264932,-64.97745933212983,0,0,-1.8375560455357267,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:32,18.244424319361322,-64.9784779516172,0,0,2.2469667407289755,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:33,18.256188086064995,-64.98139114359417,0,0,-1.94827145843952,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:33,18.23308730277173,-64.98243160962645,0,0,2.076505923827115,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:33,18.257802081032292,-64.97746277981878,0,0,-1.8374774114930914,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:33,18.244424345086635,-64.9784778648192,0,0,2.246810009976217,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:33,18.25618043913775,-64.98139432447238,0,0,-1.9490891646643833,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:33,18.233094461984827,-64.9824356887548,0,0,2.0770725959332887,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:33,18.257794230542142,-64.97746494520499,0,0,-1.8366517269147051,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:33,18.244424377914623,-64.97847777123114,0,0,2.2465730637079546,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:34,18.25616906969701,-64.98139895329867,0,0,-1.9492720017559855,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:34,18.23310511043247,-64.98244197585603,0,0,2.077515042944767,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:34,18.257782403739853,-64.97746835562644,0,0,-1.836096681396738,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:34,18.244424347513625,-64.97847782104841,0,0,2.2466928691153125,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:34,18.25616151491502,-64.98140201505555,0,0,-1.948959243623667,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:34,18.23311221263634,-64.98244614837103,0,0,2.077930955034309,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
353327000,2025-08-11T16:34:34,18.25777450320291,-64.97747069983957,0,0,-1.8355711208619236,GRAPETREE BAY,IMO8133968,HO8940,31,1,27,8,3.4,52,A,3
565516000,2025-08-11T16:34:34,18.24442431407203,-64.97847791600005,0,0,2.246922054133608,KAZAK,IMO9739549,9V2928,80,1,119,20,7.3,80,A,4
375605000,2025-08-11T16:34:35,18.25615006591408,-64.98140687607642,0,0,-1.9485904045135685,DENI,IMO9844382,J8B6015,52,1,28,11,4.7,52,A,1
564702000,2025-08-11T16:34:35,18.23312295119096,-64.98245223769854,0,0,2.0778570928004196,EPIC CURACAO,IMO9698288,9V2515,80,1,95,15,5.5,80,A,2
